"","YEAR","MONTH","CARRIER","EMPTOTAL","X","yearmonth","yearmonthday"
"2365",2009,"05","YX",1634,NA,"200905",2009-05-01
"2366",2009,"05","ZW",2857,NA,"200905",2009-05-01
"2367",2009,"06","09Q",99,NA,"200906",2009-06-01
"2368",2009,"06","16",988,NA,"200906",2009-06-01
"2369",2009,"06","3Z",296,NA,"200906",2009-06-01
"2370",2009,"06","5X",5991,NA,"200906",2009-06-01
"2371",2009,"06","5Y",1075,NA,"200906",2009-06-01
"2372",2009,"06","8C",383,NA,"200906",2009-06-01
"2373",2009,"06","9E",3946,NA,"200906",2009-06-01
"2374",2009,"06","9L",1334,NA,"200906",2009-06-01
"2375",2009,"06","9S",457,NA,"200906",2009-06-01
"2376",2009,"06","AA",73146,NA,"200906",2009-06-01
"2377",2009,"06","ABX",2067,NA,"200906",2009-06-01
"2378",2009,"06","AJQ",229,NA,"200906",2009-06-01
"2379",2009,"06","AMQ",28,NA,"200906",2009-06-01
"2380",2009,"06","KH",379,NA,"200906",2009-06-01
"2381",2009,"06","AS",10095,NA,"200906",2009-06-01
"2382",2009,"06","B6",12349,NA,"200906",2009-06-01
"2383",2009,"06","BNQ",5,NA,"200906",2009-06-01
"2384",2009,"06","CO",38604,NA,"200906",2009-06-01
"2385",2009,"06","CP",844,NA,"200906",2009-06-01
"2386",2009,"06","CS",1239,NA,"200906",2009-06-01
"2387",2009,"06","DL",48685,NA,"200906",2009-06-01
"2388",2009,"06","ER",854,NA,"200906",2009-06-01
"2389",2009,"06","EV",3901,NA,"200906",2009-06-01
"2390",2009,"06","EZ",475,NA,"200906",2009-06-01
"2391",2009,"06","F9",4880,NA,"200906",2009-06-01
"2392",2009,"06","FCQ",66,NA,"200906",2009-06-01
"2393",2009,"06","FL",8516,NA,"200906",2009-06-01
"2394",2009,"06","FX",139753,NA,"200906",2009-06-01
"2395",2009,"06","G4",1708,NA,"200906",2009-06-01
"2396",2009,"06","G7",472,NA,"200906",2009-06-01
"2397",2009,"06","GFQ",61,NA,"200906",2009-06-01
"2398",2009,"06","GL",385,NA,"200906",2009-06-01
"2399",2009,"06","HA",3755,NA,"200906",2009-06-01
"2400",2009,"06","JW",501,NA,"200906",2009-06-01
"2401",2009,"06","KAQ",758,NA,"200906",2009-06-01
"2402",2009,"06","KLQ",50,NA,"200906",2009-06-01
"2403",2009,"06","L2",166,NA,"200906",2009-06-01
"2404",2009,"06","L4",418,NA,"200906",2009-06-01
"2405",2009,"06","M6",553,NA,"200906",2009-06-01
"2406",2009,"06","MQ",9869,NA,"200906",2009-06-01
"2407",2009,"06","MRQ",80,NA,"200906",2009-06-01
"2408",2009,"06",NA,797,NA,"200906",2009-06-01
"2409",2009,"06","NC",207,NA,"200906",2009-06-01
"2410",2009,"06","NK",2056,NA,"200906",2009-06-01
"2411",2009,"06","NW",27289,NA,"200906",2009-06-01
"2412",2009,"06","OH",5878,NA,"200906",2009-06-01
"2413",2009,"06","OO",9458,NA,"200906",2009-06-01
"2414",2009,"06","OW",1990,NA,"200906",2009-06-01
"2415",2009,"06","PCQ",447,NA,"200906",2009-06-01
"2416",2009,"06","PFQ",43,NA,"200906",2009-06-01
"2417",2009,"06","PO",319,NA,"200906",2009-06-01
"2418",2009,"06","PRQ",54,NA,"200906",2009-06-01
"2419",2009,"06","PT",215,NA,"200906",2009-06-01
"2420",2009,"06","QX",3553,NA,"200906",2009-06-01
"2421",2009,"06","RD",427,NA,"200906",2009-06-01
"2422",2009,"06","RW",1515,NA,"200906",2009-06-01
"2423",2009,"06","S5",1381,NA,"200906",2009-06-01
"2424",2009,"06","SI",32,NA,"200906",2009-06-01
"2425",2009,"06","SLQ",120,NA,"200906",2009-06-01
"2426",2009,"06","SY",718,NA,"200906",2009-06-01
"2427",2009,"06","U5",440,NA,"200906",2009-06-01
"2428",2009,"06","U7",193,NA,"200906",2009-06-01
"2429",2009,"06","UA",47902,NA,"200906",2009-06-01
"2430",2009,"06","US",33375,NA,"200906",2009-06-01
"2431",2009,"06","VCQ",0,NA,"200906",2009-06-01
"2432",2009,"06","VX",1507,NA,"200906",2009-06-01
"2433",2009,"06","WE",655,NA,"200906",2009-06-01
"2434",2009,"06","WI",38,NA,"200906",2009-06-01
"2435",2009,"06","WN",35654,NA,"200906",2009-06-01
"2436",2009,"06","WO",1490,NA,"200906",2009-06-01
"2437",2009,"06","X9",991,NA,"200906",2009-06-01
"2438",2009,"06","XE",5467,NA,"200906",2009-06-01
"2439",2009,"06","XJ",4717,NA,"200906",2009-06-01
"2440",2009,"06","XP",100,NA,"200906",2009-06-01
"2441",2009,"06","YV",2748,NA,"200906",2009-06-01
"2442",2009,"06","YX",1612,NA,"200906",2009-06-01
"2443",2009,"06","ZW",2806,NA,"200906",2009-06-01
"2444",2009,"07","09Q",96,NA,"200907",2009-07-01
"2445",2009,"07","0WQ",161,NA,"200907",2009-07-01
"2446",2009,"07","16",986,NA,"200907",2009-07-01
"2447",2009,"07","3Z",290,NA,"200907",2009-07-01
"2448",2009,"07","5X",5941,NA,"200907",2009-07-01
"2449",2009,"07","5Y",1035,NA,"200907",2009-07-01
"2450",2009,"07","8C",396,NA,"200907",2009-07-01
"2451",2009,"07","9E",3867,NA,"200907",2009-07-01
"2452",2009,"07","9L",1347,NA,"200907",2009-07-01
"2453",2009,"07","9S",459,NA,"200907",2009-07-01
"2454",2009,"07","AA",72922,NA,"200907",2009-07-01
"2455",2009,"07","ABX",2059,NA,"200907",2009-07-01
"2456",2009,"07","AJQ",230,NA,"200907",2009-07-01
"2457",2009,"07","AMQ",28,NA,"200907",2009-07-01
"2458",2009,"07","KH",342,NA,"200907",2009-07-01
"2459",2009,"07","AS",10053,NA,"200907",2009-07-01
"2460",2009,"07","B6",12403,NA,"200907",2009-07-01
"2461",2009,"07","BNQ",5,NA,"200907",2009-07-01
"2462",2009,"07","CO",37994,NA,"200907",2009-07-01
"2463",2009,"07","CP",845,NA,"200907",2009-07-01
"2464",2009,"07","CS",1256,NA,"200907",2009-07-01
"2465",2009,"07","DL",49206,NA,"200907",2009-07-01
"2466",2009,"07","ER",814,NA,"200907",2009-07-01
"2467",2009,"07","EV",3778,NA,"200907",2009-07-01
"2468",2009,"07","EZ",473,NA,"200907",2009-07-01
"2469",2009,"07","F9",4841,NA,"200907",2009-07-01
"2470",2009,"07","FCQ",71,NA,"200907",2009-07-01
"2471",2009,"07","FL",8429,NA,"200907",2009-07-01
"2472",2009,"07","FX",139585,NA,"200907",2009-07-01
"2473",2009,"07","G4",1716,NA,"200907",2009-07-01
"2474",2009,"07","G7",509,NA,"200907",2009-07-01
"2475",2009,"07","GFQ",61,NA,"200907",2009-07-01
"2476",2009,"07","GL",403,NA,"200907",2009-07-01
"2477",2009,"07","HA",3780,NA,"200907",2009-07-01
"2478",2009,"07","JW",492,NA,"200907",2009-07-01
"2479",2009,"07","KAQ",755,NA,"200907",2009-07-01
"2480",2009,"07","KLQ",49,NA,"200907",2009-07-01
"2481",2009,"07","L2",165,NA,"200907",2009-07-01
"2482",2009,"07","L4",429,NA,"200907",2009-07-01
"2483",2009,"07","M6",548,NA,"200907",2009-07-01
"2484",2009,"07","MQ",9822,NA,"200907",2009-07-01
"2485",2009,"07","MRQ",79,NA,"200907",2009-07-01
"2486",2009,"07",NA,797,NA,"200907",2009-07-01
"2487",2009,"07","NC",207,NA,"200907",2009-07-01
"2488",2009,"07","NK",2054,NA,"200907",2009-07-01
"2489",2009,"07","NW",26710,NA,"200907",2009-07-01
"2490",2009,"07","OH",5945,NA,"200907",2009-07-01
"2491",2009,"07","OO",9475,NA,"200907",2009-07-01
"2492",2009,"07","OW",1984,NA,"200907",2009-07-01
"2493",2009,"07","PCQ",447,NA,"200907",2009-07-01
"2494",2009,"07","PFQ",43,NA,"200907",2009-07-01
"2495",2009,"07","PO",313,NA,"200907",2009-07-01
"2496",2009,"07","PRQ",55,NA,"200907",2009-07-01
"2497",2009,"07","PT",216,NA,"200907",2009-07-01
"2498",2009,"07","QX",3541,NA,"200907",2009-07-01
"2499",2009,"07","RD",432,NA,"200907",2009-07-01
"2500",2009,"07","RW",1575,NA,"200907",2009-07-01
"2501",2009,"07","S5",1434,NA,"200907",2009-07-01
"2502",2009,"07","SI",32,NA,"200907",2009-07-01
"2503",2009,"07","SLQ",120,NA,"200907",2009-07-01
"2504",2009,"07","SY",716,NA,"200907",2009-07-01
"2505",2009,"07","U5",439,NA,"200907",2009-07-01
"2506",2009,"07","U7",200,NA,"200907",2009-07-01
"2507",2009,"07","UA",48006,NA,"200907",2009-07-01
"2508",2009,"07","US",33462,NA,"200907",2009-07-01
"2509",2009,"07","VCQ",0,NA,"200907",2009-07-01
"2510",2009,"07","VX",1502,NA,"200907",2009-07-01
"2511",2009,"07","WE",626,NA,"200907",2009-07-01
"2512",2009,"07","WI",33,NA,"200907",2009-07-01
"2513",2009,"07","WN",35281,NA,"200907",2009-07-01
"2514",2009,"07","WO",1496,NA,"200907",2009-07-01
"2515",2009,"07","X9",981,NA,"200907",2009-07-01
"2516",2009,"07","XE",5482,NA,"200907",2009-07-01
"2517",2009,"07","XJ",4677,NA,"200907",2009-07-01
"2518",2009,"07","XP",98,NA,"200907",2009-07-01
"2519",2009,"07","YV",2711,NA,"200907",2009-07-01
"2520",2009,"07","YX",1592,NA,"200907",2009-07-01
"2521",2009,"07","ZW",2801,NA,"200907",2009-07-01
"2522",2009,"08","09Q",99,NA,"200908",2009-08-01
"2523",2009,"08","0WQ",162,NA,"200908",2009-08-01
"2524",2009,"08","16",994,NA,"200908",2009-08-01
"2525",2009,"08","3Z",287,NA,"200908",2009-08-01
"2526",2009,"08","5X",5897,NA,"200908",2009-08-01
"2527",2009,"08","5Y",1029,NA,"200908",2009-08-01
"2528",2009,"08","8C",398,NA,"200908",2009-08-01
"2529",2009,"08","9E",3930,NA,"200908",2009-08-01
"2530",2009,"08","9L",1343,NA,"200908",2009-08-01
"2531",2009,"08","9S",465,NA,"200908",2009-08-01
"2532",2009,"08","AA",72651,NA,"200908",2009-08-01
"2533",2009,"08","ABX",1171,NA,"200908",2009-08-01
"2534",2009,"08","AJQ",223,NA,"200908",2009-08-01
"2535",2009,"08","AMQ",28,NA,"200908",2009-08-01
"2536",2009,"08","KH",346,NA,"200908",2009-08-01
"2537",2009,"08","AS",9985,NA,"200908",2009-08-01
"2538",2009,"08","B6",12583,NA,"200908",2009-08-01
"2539",2009,"08","BNQ",5,NA,"200908",2009-08-01
"2540",2009,"08","CO",36836,NA,"200908",2009-08-01
"2541",2009,"08","CP",858,NA,"200908",2009-08-01
"2542",2009,"08","CS",1229,NA,"200908",2009-08-01
"2543",2009,"08","DL",49047,NA,"200908",2009-08-01
"2544",2009,"08","ER",806,NA,"200908",2009-08-01
"2545",2009,"08","EV",3704,NA,"200908",2009-08-01
"2546",2009,"08","EZ",467,NA,"200908",2009-08-01
"2547",2009,"08","F9",4825,NA,"200908",2009-08-01
"2548",2009,"08","FCQ",71,NA,"200908",2009-08-01
"2549",2009,"08","FL",8335,NA,"200908",2009-08-01
"2550",2009,"08","FX",139349,NA,"200908",2009-08-01
"2551",2009,"08","G4",1724,NA,"200908",2009-08-01
"2552",2009,"08","G7",504,NA,"200908",2009-08-01
"2553",2009,"08","GFQ",61,NA,"200908",2009-08-01
"2554",2009,"08","GL",408,NA,"200908",2009-08-01
"2555",2009,"08","HA",3759,NA,"200908",2009-08-01
"2556",2009,"08","JW",510,NA,"200908",2009-08-01
"2557",2009,"08","KAQ",752,NA,"200908",2009-08-01
"2558",2009,"08","KLQ",55,NA,"200908",2009-08-01
"2559",2009,"08","L2",160,NA,"200908",2009-08-01
"2560",2009,"08","L4",427,NA,"200908",2009-08-01
"2561",2009,"08","M6",556,NA,"200908",2009-08-01
"2562",2009,"08","MQ",9802,NA,"200908",2009-08-01
"2563",2009,"08","MRQ",79,NA,"200908",2009-08-01
"2564",2009,"08",NA,788,NA,"200908",2009-08-01
"2565",2009,"08","NC",197,NA,"200908",2009-08-01
"2566",2009,"08","NK",2037,NA,"200908",2009-08-01
"2567",2009,"08","NW",26576,NA,"200908",2009-08-01
"2568",2009,"08","OH",5876,NA,"200908",2009-08-01
"2569",2009,"08","OO",9419,NA,"200908",2009-08-01
"2570",2009,"08","OW",1998,NA,"200908",2009-08-01
"2571",2009,"08","PFQ",43,NA,"200908",2009-08-01
"2572",2009,"08","PO",312,NA,"200908",2009-08-01
"2573",2009,"08","PRQ",55,NA,"200908",2009-08-01
"2574",2009,"08","PT",221,NA,"200908",2009-08-01
"2575",2009,"08","QX",3513,NA,"200908",2009-08-01
"2576",2009,"08","RD",441,NA,"200908",2009-08-01
"2577",2009,"08","RW",1614,NA,"200908",2009-08-01
"2578",2009,"08","S5",1423,NA,"200908",2009-08-01
"2579",2009,"08","SI",33,NA,"200908",2009-08-01
"2580",2009,"08","SLQ",120,NA,"200908",2009-08-01
"2581",2009,"08","SY",712,NA,"200908",2009-08-01
"2582",2009,"08","U5",433,NA,"200908",2009-08-01
"2583",2009,"08","U7",208,NA,"200908",2009-08-01
"2584",2009,"08","UA",48283,NA,"200908",2009-08-01
"2585",2009,"08","US",32895,NA,"200908",2009-08-01
"2586",2009,"08","VCQ",0,NA,"200908",2009-08-01
"2587",2009,"08","VX",1506,NA,"200908",2009-08-01
"2588",2009,"08","WE",537,NA,"200908",2009-08-01
"2589",2009,"08","WI",39,NA,"200908",2009-08-01
"2590",2009,"08","WN",34996,NA,"200908",2009-08-01
"2591",2009,"08","WO",1408,NA,"200908",2009-08-01
"2592",2009,"08","X9",969,NA,"200908",2009-08-01
"2593",2009,"08","XE",5401,NA,"200908",2009-08-01
"2594",2009,"08","XJ",4624,NA,"200908",2009-08-01
"2595",2009,"08","XP",101,NA,"200908",2009-08-01
"2596",2009,"08","YV",2675,NA,"200908",2009-08-01
"2597",2009,"08","YX",1544,NA,"200908",2009-08-01
"2598",2009,"08","ZW",2821,NA,"200908",2009-08-01
"2599",2009,"09","09Q",105,NA,"200909",2009-09-01
"2600",2009,"09","0WQ",170,NA,"200909",2009-09-01
"2601",2009,"09","16",998,NA,"200909",2009-09-01
"2602",2009,"09","3Z",285,NA,"200909",2009-09-01
"2603",2009,"09","5X",5861,NA,"200909",2009-09-01
"2604",2009,"09","5Y",1034,NA,"200909",2009-09-01
"2605",2009,"09","8C",414,NA,"200909",2009-09-01
"2606",2009,"09","9E",3903,NA,"200909",2009-09-01
"2607",2009,"09","9L",1326,NA,"200909",2009-09-01
"2608",2009,"09","9S",491,NA,"200909",2009-09-01
"2609",2009,"09","AA",72521,NA,"200909",2009-09-01
"2610",2009,"09","ABX",1007,NA,"200909",2009-09-01
"2611",2009,"09","AJQ",234,NA,"200909",2009-09-01
"2612",2009,"09","AMQ",28,NA,"200909",2009-09-01
"2613",2009,"09","KH",340,NA,"200909",2009-09-01
"2614",2009,"09","AS",9965,NA,"200909",2009-09-01
"2615",2009,"09","B6",12440,NA,"200909",2009-09-01
"2616",2009,"09","BNQ",5,NA,"200909",2009-09-01
"2617",2009,"09","CO",36382,NA,"200909",2009-09-01
"2618",2009,"09","CP",879,NA,"200909",2009-09-01
"2619",2009,"09","CS",1209,NA,"200909",2009-09-01
"2620",2009,"09","DL",48432,NA,"200909",2009-09-01
"2621",2009,"09","ER",781,NA,"200909",2009-09-01
"2622",2009,"09","EV",3704,NA,"200909",2009-09-01
"2623",2009,"09","EZ",469,NA,"200909",2009-09-01
"2624",2009,"09","F9",4769,NA,"200909",2009-09-01
"2625",2009,"09","FCQ",76,NA,"200909",2009-09-01
"2626",2009,"09","FL",8029,NA,"200909",2009-09-01
"2627",2009,"09","FX",139181,NA,"200909",2009-09-01
"2628",2009,"09","G4",1749,NA,"200909",2009-09-01
"2629",2009,"09","G7",541,NA,"200909",2009-09-01
"2630",2009,"09","GFQ",64,NA,"200909",2009-09-01
"2631",2009,"09","GL",416,NA,"200909",2009-09-01
"2632",2009,"09","HA",3780,NA,"200909",2009-09-01
"2633",2009,"09","JW",512,NA,"200909",2009-09-01
"2634",2009,"09","KAQ",761,NA,"200909",2009-09-01
"2635",2009,"09","KLQ",55,NA,"200909",2009-09-01
"2636",2009,"09","L2",156,NA,"200909",2009-09-01
"2637",2009,"09","L4",409,NA,"200909",2009-09-01
"2638",2009,"09","M6",566,NA,"200909",2009-09-01
"2639",2009,"09","MQ",9808,NA,"200909",2009-09-01
"2640",2009,"09","MRQ",75,NA,"200909",2009-09-01
"2641",2009,"09",NA,776,NA,"200909",2009-09-01
"2642",2009,"09","NC",189,NA,"200909",2009-09-01
"2643",2009,"09","NK",2015,NA,"200909",2009-09-01
"2644",2009,"09","NW",25681,NA,"200909",2009-09-01
"2645",2009,"09","OH",5706,NA,"200909",2009-09-01
"2646",2009,"09","OO",9455,NA,"200909",2009-09-01
"2647",2009,"09","OW",1996,NA,"200909",2009-09-01
"2648",2009,"09","PFQ",43,NA,"200909",2009-09-01
"2649",2009,"09","PO",315,NA,"200909",2009-09-01
"2650",2009,"09","PRQ",55,NA,"200909",2009-09-01
"2651",2009,"09","PT",220,NA,"200909",2009-09-01
"2652",2009,"09","QX",3524,NA,"200909",2009-09-01
"2653",2009,"09","RD",431,NA,"200909",2009-09-01
"2654",2009,"09","RW",1694,NA,"200909",2009-09-01
"2655",2009,"09","S5",1425,NA,"200909",2009-09-01
"2656",2009,"09","SI",32,NA,"200909",2009-09-01
"2657",2009,"09","SLQ",120,NA,"200909",2009-09-01
"2658",2009,"09","SY",729,NA,"200909",2009-09-01
"2659",2009,"09","U5",380,NA,"200909",2009-09-01
"2660",2009,"09","U7",214,NA,"200909",2009-09-01
"2661",2009,"09","UA",47041,NA,"200909",2009-09-01
"2662",2009,"09","US",32394,NA,"200909",2009-09-01
"2663",2009,"09","VCQ",0,NA,"200909",2009-09-01
"2664",2009,"09","VX",1492,NA,"200909",2009-09-01
"2665",2009,"09","WE",522,NA,"200909",2009-09-01
"2666",2009,"09","WI",30,NA,"200909",2009-09-01
"2667",2009,"09","WN",35134,NA,"200909",2009-09-01
"2668",2009,"09","WO",1408,NA,"200909",2009-09-01
"2669",2009,"09","X9",971,NA,"200909",2009-09-01
"2670",2009,"09","XE",5399,NA,"200909",2009-09-01
"2671",2009,"09","XJ",4484,NA,"200909",2009-09-01
"2672",2009,"09","XP",98,NA,"200909",2009-09-01
"2673",2009,"09","YV",2628,NA,"200909",2009-09-01
"2674",2009,"09","YX",1515,NA,"200909",2009-09-01
"2675",2009,"09","ZW",2775,NA,"200909",2009-09-01
"2676",2009,"10","09Q",110,NA,"200910",2009-10-01
"2677",2009,"10","0WQ",174,NA,"200910",2009-10-01
"2678",2009,"10","16",971,NA,"200910",2009-10-01
"2679",2009,"10","3Z",277,NA,"200910",2009-10-01
"2680",2009,"10","5X",5860,NA,"200910",2009-10-01
"2681",2009,"10","5Y",1051,NA,"200910",2009-10-01
"2682",2009,"10","8C",422,NA,"200910",2009-10-01
"2683",2009,"10","9E",3902,NA,"200910",2009-10-01
"2684",2009,"10","9L",1315,NA,"200910",2009-10-01
"2685",2009,"10","9S",511,NA,"200910",2009-10-01
"2686",2009,"10","AA",71777,NA,"200910",2009-10-01
"2687",2009,"10","ABX",1001,NA,"200910",2009-10-01
"2688",2009,"10","AJQ",244,NA,"200910",2009-10-01
"2689",2009,"10","AMQ",28,NA,"200910",2009-10-01
"2690",2009,"10","KH",317,NA,"200910",2009-10-01
"2691",2009,"10","AS",9943,NA,"200910",2009-10-01
"2692",2009,"10","B6",12456,NA,"200910",2009-10-01
"2693",2009,"10","BNQ",5,NA,"200910",2009-10-01
"2694",2009,"10","CO",36338,NA,"200910",2009-10-01
"2695",2009,"10","CP",881,NA,"200910",2009-10-01
"2696",2009,"10","CS",1209,NA,"200910",2009-10-01
"2697",2009,"10","DL",53323,NA,"200910",2009-10-01
"2698",2009,"10","ER",599,NA,"200910",2009-10-01
"2699",2009,"10","EV",3695,NA,"200910",2009-10-01
"2700",2009,"10","EZ",465,NA,"200910",2009-10-01
"2701",2009,"10","F9",4774,NA,"200910",2009-10-01
"2702",2009,"10","FCQ",78,NA,"200910",2009-10-01
"2703",2009,"10","FL",8068,NA,"200910",2009-10-01
"2704",2009,"10","FX",139427,NA,"200910",2009-10-01
"2705",2009,"10","G4",1745,NA,"200910",2009-10-01
"2706",2009,"10","G7",537,NA,"200910",2009-10-01
"2707",2009,"10","GFQ",65,NA,"200910",2009-10-01
"2708",2009,"10","GL",413,NA,"200910",2009-10-01
"2709",2009,"10","HA",3790,NA,"200910",2009-10-01
"2710",2009,"10","JW",509,NA,"200910",2009-10-01
"2711",2009,"10","KAQ",767,NA,"200910",2009-10-01
"2712",2009,"10","KLQ",55,NA,"200910",2009-10-01
"2713",2009,"10","L2",157,NA,"200910",2009-10-01
"2714",2009,"10","L3",413,NA,"200910",2009-10-01
"2715",2009,"10","M6",538,NA,"200910",2009-10-01
"2716",2009,"10","MQ",9835,NA,"200910",2009-10-01
"2717",2009,"10","MRQ",76,NA,"200910",2009-10-01
"2718",2009,"10",NA,777,NA,"200910",2009-10-01
"2719",2009,"10","NC",189,NA,"200910",2009-10-01
"2720",2009,"10","NK",2028,NA,"200910",2009-10-01
"2721",2009,"10","NW",27701,NA,"200910",2009-10-01
"2722",2009,"10","OH",2725,NA,"200910",2009-10-01
"2723",2009,"10","OO",9441,NA,"200910",2009-10-01
"2724",2009,"10","OW",2028,NA,"200910",2009-10-01
"2725",2009,"10","PFQ",43,NA,"200910",2009-10-01
"2726",2009,"10","PO",315,NA,"200910",2009-10-01
"2727",2009,"10","PRQ",52,NA,"200910",2009-10-01
"2728",2009,"10","PT",215,NA,"200910",2009-10-01
"2729",2009,"10","QX",3527,NA,"200910",2009-10-01
"2730",2009,"10","RD",458,NA,"200910",2009-10-01
"2731",2009,"10","S5",1354,NA,"200910",2009-10-01
"2732",2009,"10","SI",26,NA,"200910",2009-10-01
"2733",2009,"10","SLQ",120,NA,"200910",2009-10-01
"2734",2009,"10","SY",748,NA,"200910",2009-10-01
"2735",2009,"10","U5",376,NA,"200910",2009-10-01
"2736",2009,"10","U7",242,NA,"200910",2009-10-01
"2737",2009,"10","UA",46697,NA,"200910",2009-10-01
"2738",2009,"10","US",32102,NA,"200910",2009-10-01
"2739",2009,"10","VCQ",0,NA,"200910",2009-10-01
"2740",2009,"10","VX",1484,NA,"200910",2009-10-01
"2741",2009,"10","WE",520,NA,"200910",2009-10-01
"2742",2009,"10","WI",49,NA,"200910",2009-10-01
"2743",2009,"10","WN",35076,NA,"200910",2009-10-01
"2744",2009,"10","WO",1442,NA,"200910",2009-10-01
"2745",2009,"10","X9",996,NA,"200910",2009-10-01
"2746",2009,"10","XE",5414,NA,"200910",2009-10-01
"2747",2009,"10","XJ",2357,NA,"200910",2009-10-01
"2748",2009,"10","XP",113,NA,"200910",2009-10-01
"2749",2009,"10","YV",2604,NA,"200910",2009-10-01
"2750",2009,"10","YX",870,NA,"200910",2009-10-01
"2751",2009,"10","ZW",2768,NA,"200910",2009-10-01
"2752",2009,"11","09Q",114,NA,"200911",2009-11-01
"2753",2009,"11","0WQ",163,NA,"200911",2009-11-01
"2754",2009,"11","16",968,NA,"200911",2009-11-01
"2755",2009,"11","3Z",279,NA,"200911",2009-11-01
"2756",2009,"11","5X",5859,NA,"200911",2009-11-01
"2757",2009,"11","5Y",1051,NA,"200911",2009-11-01
"2758",2009,"11","8C",430,NA,"200911",2009-11-01
"2759",2009,"11","9E",3873,NA,"200911",2009-11-01
"2760",2009,"11","9L",1309,NA,"200911",2009-11-01
"2761",2009,"11","9S",545,NA,"200911",2009-11-01
"2762",2009,"11","AA",71346,NA,"200911",2009-11-01
"2763",2009,"11","ABX",996,NA,"200911",2009-11-01
"2764",2009,"11","AJQ",241,NA,"200911",2009-11-01
"2765",2009,"11","AMQ",27,NA,"200911",2009-11-01
"2766",2009,"11","KH",314,NA,"200911",2009-11-01
"2767",2009,"11","AS",9918,NA,"200911",2009-11-01
"2768",2009,"11","B6",12510,NA,"200911",2009-11-01
"2769",2009,"11","BNQ",5,NA,"200911",2009-11-01
"2770",2009,"11","CO",36152,NA,"200911",2009-11-01
"2771",2009,"11","CP",884,NA,"200911",2009-11-01
"2772",2009,"11","CS",1210,NA,"200911",2009-11-01
"2773",2009,"11","DL",53322,NA,"200911",2009-11-01
"2774",2009,"11","ER",600,NA,"200911",2009-11-01
"2775",2009,"11","EV",3665,NA,"200911",2009-11-01
"2776",2009,"11","EZ",470,NA,"200911",2009-11-01
"2777",2009,"11","F9",4848,NA,"200911",2009-11-01
"2778",2009,"11","FCQ",77,NA,"200911",2009-11-01
"2779",2009,"11","FL",8124,NA,"200911",2009-11-01
"2780",2009,"11","FX",140103,NA,"200911",2009-11-01
"2781",2009,"11","G4",1769,NA,"200911",2009-11-01
"2782",2009,"11","G7",560,NA,"200911",2009-11-01
"2783",2009,"11","GFQ",64,NA,"200911",2009-11-01
"2784",2009,"11","GL",414,NA,"200911",2009-11-01
"2785",2009,"11","HA",3821,NA,"200911",2009-11-01
"2786",2009,"11","JW",499,NA,"200911",2009-11-01
"2787",2009,"11","KAQ",777,NA,"200911",2009-11-01
"2788",2009,"11","KLQ",47,NA,"200911",2009-11-01
"2789",2009,"11","L2",157,NA,"200911",2009-11-01
"2790",2009,"11","L3",419,NA,"200911",2009-11-01
"2791",2009,"11","M6",539,NA,"200911",2009-11-01
"2792",2009,"11","MQ",9870,NA,"200911",2009-11-01
"2793",2009,"11","MRQ",76,NA,"200911",2009-11-01
"2794",2009,"11","NC",186,NA,"200911",2009-11-01
"2795",2009,"11","NK",2076,NA,"200911",2009-11-01
"2796",2009,"11","NW",27665,NA,"200911",2009-11-01
"2797",2009,"11","OH",2651,NA,"200911",2009-11-01
"2798",2009,"11","OO",9545,NA,"200911",2009-11-01
"2799",2009,"11","OW",2039,NA,"200911",2009-11-01
"2800",2009,"11","PFQ",43,NA,"200911",2009-11-01
"2801",2009,"11","PO",316,NA,"200911",2009-11-01
"2802",2009,"11","PRQ",50,NA,"200911",2009-11-01
"2803",2009,"11","PT",221,NA,"200911",2009-11-01
"2804",2009,"11","QX",3516,NA,"200911",2009-11-01
"2805",2009,"11","RD",496,NA,"200911",2009-11-01
"2806",2009,"11","S5",1286,NA,"200911",2009-11-01
"2807",2009,"11","SI",30,NA,"200911",2009-11-01
"2808",2009,"11","SLQ",120,NA,"200911",2009-11-01
"2809",2009,"11","SY",757,NA,"200911",2009-11-01
"2810",2009,"11","U5",373,NA,"200911",2009-11-01
"2811",2009,"11","U7",238,NA,"200911",2009-11-01
"2812",2009,"11","UA",46507,NA,"200911",2009-11-01
"2813",2009,"11","US",32040,NA,"200911",2009-11-01
"2814",2009,"11","VCQ",0,NA,"200911",2009-11-01
"2815",2009,"11","VX",1485,NA,"200911",2009-11-01
"2816",2009,"11","WE",520,NA,"200911",2009-11-01
"2817",2009,"11","WI",73,NA,"200911",2009-11-01
"2818",2009,"11","WN",35081,NA,"200911",2009-11-01
"2819",2009,"11","WO",1445,NA,"200911",2009-11-01
"2820",2009,"11","X9",997,NA,"200911",2009-11-01
"2821",2009,"11","XE",5487,NA,"200911",2009-11-01
"2822",2009,"11","XJ",2300,NA,"200911",2009-11-01
"2823",2009,"11","XP",113,NA,"200911",2009-11-01
"2824",2009,"11","YV",2619,NA,"200911",2009-11-01
"2825",2009,"11","YX",3102,NA,"200911",2009-11-01
"2826",2009,"11","ZW",2740,NA,"200911",2009-11-01
"2827",2009,"12","09Q",112,NA,"200912",2009-12-01
"2828",2009,"12","0WQ",158,NA,"200912",2009-12-01
"2829",2009,"12","16",966,NA,"200912",2009-12-01
"2830",2009,"12","3Z",283,NA,"200912",2009-12-01
"2831",2009,"12","5X",5833,NA,"200912",2009-12-01
